7184_9494,0.28971424455900002,0.71028575544200001,0.0
7788_10237,0.27352559818400002,0.726474401815,0.0
7907_10317,0.0,0.0,1.0
21864_8795,0.22836482189000001,0.77163517810899995,0.0
21910_8835,0.26616831296999999,0.73383168703000001,0.0
21911_8848,0.23900829731500001,0.76099170268499994,0.0
21923_8814,0.26855264737500001,0.73144735262500005,0.0
21953_8854,0.30181886933500002,0.698181130664,0.0
21972_8842,0.24819356518899999,0.75180643481099996,0.0
21997_8884,0.219719498904,0.78028050109500002,0.0
22010_8891,0.28680920270799998,0.71319079729199997,0.0
22056_8925,0.0,0.0,1.0
22058_8905,0.25024157186099999,0.74975842813800009,0.0
22059_8879,0.27627430906400002,0.72372569093600003,0.0
22077_8917,0.184564136198,0.81543586380200006,0.0
22086_8934,0.27501664050699998,0.72498335949299997,0.0
22169_8952,0.24085464426700001,0.7591453557329999,0.0
22222_8924,0.27392749810700001,0.72607250189200001,0.0
22314_8947,0.27986788857700001,0.72013211142300004,0.0
22317_9012,0.28634566293399999,0.71365433706600001,0.0
22326_9064,0.0,0.0,1.0
22365_8948,0.26616831296999999,0.73383168703000001,0.0
22391_9036,0.271362361858,0.72863763814100002,0.0
22399_9066,0.295018806154,0.704981193846,0.0
22441_9050,0.0,0.0,1.0
22463_9060,0.0,0.0,1.0
22499_8921,0.238253388338,0.76174661166199997,0.0
22509_9089,0.25116274535999999,0.74883725464100004,0.0
22557_9142,0.25456214850199999,0.74543785149800001,0.0
22567_9120,0.25296170046299998,0.74703829953799994,0.0
22568_9081,0.28092292664899998,0.71907707335100002,0.0
22633_9148,0.0,0.0,1.0
22705_9232,0.0,0.0,1.0
22741_9235,0.0,0.0,1.0
22746_9204,0.28452513927,0.71547486073099997,0.0
22768_9170,0.0,0.0,1.0
22809_9226,0.26475631315199999,0.73524368684800001,0.0
22810_9228,0.27019204187099999,0.72980795812999999,0.0
22814_9220,0.29148386606499999,0.70851613393500001,0.0
22839_9227,0.28092292664899998,0.71907707335100002,0.0
22851_9236,0.0,0.0,1.0
22868_9257,0.27332345655399998,0.72667654344499999,0.0
22879_9257,0.24264513195199999,0.75735486804800001,0.0
22880_9267,0.28338174051800002,0.71661825948199998,0.0
22905_9275,0.25870867071499998,0.74129132928499997,0.0
22936_9289,0.26079978155299999,0.73920021844700001,0.0
22954_9253,0.29992012617399999,0.70007987382500003,0.0
22955_9268,0.15592048244199999,0.84407951755900001,0.0
22986_9288,0.27392749810700001,0.72607250189200001,0.0
22988_9295,0.279778933502,0.720221066498,0.0
23058_9358,0.25354892860900002,0.74645107139099998,0.0
23097_9400,0.0,0.0,1.0
23110_9351,0.26616831296999999,0.73383168703000001,0.0
23129_9393,0.26092787393799999,0.73907212606100003,0.0
23217_9430,0.23592959247100001,0.76407040752900002,0.0
23222_9437,0.29134481851499999,0.70865518148600004,0.0
23223_9431,0.27560100145700001,0.72439899854300005,0.0
23225_9333,0.28956965020600001,0.71043034979399999,0.0
23237_9487,0.0,0.0,1.0
23259_9494,0.312221409432,0.68777859056900004,0.0
23268_9446,0.27472191033400001,0.72527808966700003,0.0
23284_9463,0.0,0.0,1.0
23286_9485,0.28057377273,0.71942622727000005,0.0
23339_9501,0.0,0.0,1.0
23342_9513,0.24977537860900001,0.75022462139099999,0.0
23410_9529,0.0,0.0,1.0
23412_9521,0.0,0.0,1.0
23445_9543,0.28169947955000002,0.71830052045000004,0.0
23476_9607,0.28587748777600003,0.71412251222500001,0.0
23531_9499,0.0,0.0,1.0
23553_9611,0.26439742903399999,0.73560257096600001,0.0
23572_9575,0.0,0.0,1.0
23576_9624,0.24754851026499999,0.75245148973499998,0.0
23593_9633,0.26743061995900003,0.73256938003999994,0.0
23628_9619,0.27342462722600003,0.72657537277399997,0.0
23640_9649,0.28212558209400002,0.71787441790599993,0.0
23646_9659,0.0,0.0,1.0
23705_9578,0.0,0.0,1.0
23706_9635,0.30491774793199999,0.69508225206800001,0.0
23726_9680,0.27281458406100001,0.72718541593899999,0.0
23758_9701,0.26367240943499998,0.73632759056499997,0.0
23770_9754,0.22677727158700001,0.77322272841299999,0.0
23779_9722,0.0,0.0,1.0
23794_9710,0.0,0.0,1.0
23809_9724,0.254848332284,0.74515166771599994,0.0
23810_9709,0.285799002553,0.71420099744600007,0.0
23843_9775,0.26810669358900002,0.73189330641200001,0.0
23844_9772,0.29514680363200002,0.70485319636800003,0.0
23915_9611,0.26616831296999999,0.73383168703000001,0.0
23955_9760,0.28187037131199999,0.71812962868800001,0.0
23981_9803,0.30278969026699998,0.69721030973300002,0.0
23985_9834,0.24403934296300001,0.75596065703699999,0.0
24003_9870,0.27560100145700001,0.72439899854300005,0.0
24049_9884,0.0,0.0,1.0
24052_9864,0.0,0.0,1.0
24061_9856,0.22608397816,0.77391602183999997,0.0
24079_9879,0.0,0.0,1.0
24086_9820,0.26181622441199998,0.73818377558899995,0.0
24111_9919,0.72245661824999996,0.27754338174999998,0.0
24127_9908,0.0,0.0,1.0
24166_9928,0.718690756396,0.281309243604,0.0
24193_9962,0.19484341403800001,0.80515658596200002,0.0
24198_9963,0.73127913926400001,0.26872086073570001,0.0
24200_9962,0.75226579334699994,0.24773420665270002,0.0
24205_9900,0.23768086180299999,0.76231913819700003,0.0
24208_10010,0.0,0.0,1.0
24216_9954,0.22791545794199999,0.77208454205699995,0.0
24222_10004,0.14564670569999999,0.85435329430000007,0.0
24231_9936,0.75164218123899995,0.24835781876069998,0.0
24239_9918,0.0,0.0,1.0
24240_9943,0.31499457937199998,0.68500542062899994,0.0
24241_10033,0.24421131435599999,0.75578868564400004,0.0
24243_9967,0.25527490061699998,0.74472509938300002,0.0
